height,next_block_mean_fee,hour_mean_fee,six_hour_mean_fee,day_mean_fee,time_btwn_blocks,next_block_sat/vB,hour_block_sat/vB,six_hour_block_sat/vB,day_block_sat/vB,mempool_mean_fee,mempool_mean_vBytes,month,day,hour,minute
662185,22929.10951979781,2777.7140477512494,9072.720461095103,3935.873928571428,432.54044795036316,7.825174130516081,0.9969788519637462,0.7499999999999999,0.504424778761062,7.507182728006456e-05,211.33271186440678,12,20,2,34
662186,16735.904040404042,2598.5975395430582,6622.21875,3945.9113105924594,146.60416197776794,7.039650537634408,0.7533333333333333,0.7479892761394101,0.4988839285714286,4.921636050981186e-05,254.53501416144042,12,20,2,36
662187,14283.947727272727,13501.23125,9217.546218487396,3967.999999999999,175.5841989517212,5.3766081871345035,5.32724505327245,0.5248138957816377,0.5181848169200706,6.003863922391191e-05,311.9323807026744,12,20,2,39
662189,1.0,1.0,1.0,1.0,215.04018902778625,5.3766081871345035,1.0,1.0,1.0,8.003656426839128e-05,312.7125505254648,12,20,2,43
662190,16263.468899521531,13224.147619047617,10243.094117647059,3755.602114368092,171.5961630344391,6.729729729729731,6.303171327493262,0.501779359430605,0.5027726432532347,6.512065402038506e-05,321.65724801812,12,20,2,46
662191,20007.843902439025,19835.070796460175,11021.737556561084,1.0,375.94839000701904,5.75,5.265122294417084,0.4982333153598347,1.0,9.958641770011276e-05,319.55213500563696,12,20,2,52
662192,21405.423190418333,10786.15625,10979.872727272726,1.0,2033.1307208538055,25.150621112792066,32.25122033152587,0.4244444444444444,1.0,0.00016530615758754858,163.98399501459144,12,20,3,26
662193,28514.106796116506,12955.569066147862,11128.511520737327,1.0,52.22392511367798,16.417784967153878,6.272838002436052,0.25223214285714285,1.0,9.812707408733e-05,226.67279885468864,12,20,3,27
662194,27906.493572641284,3112.0787401574803,1.0,1.0,2957.377027988434,34.3690119760479,33.94295900178253,1.0,1.0,0.00018946796331387858,123.35371219586143,12,20,4,16
662195,25545.55322862129,11227.066327108092,1.0,1.0,249.2961299419403,31.556053811659197,17.594086021505376,1.0,1.0,0.00010645128311468473,131.5955628438426,12,20,4,20
662196,21729.718120805373,6621.721660748429,1.0,1.0,544.8189001083374,20.743345051578736,6.983948635634029,1.0,1.0,8.445041150092324e-05,135.02376901433217,12,20,4,29
662198,1.0,10601.416745775583,3489.9899884482097,4099.68097826087,429.8595299720764,20.743345051578736,3.7701612903225805,2.713528853052321,0.2512406975502065,7.40162967382657e-05,148.95448985680193,12,20,4,36
662199,20831.766566265058,3396.874430955994,2696.1655858192826,1.0,714.2877309322357,10.25,1.7627437001288766,1.5536649214659686,1.0,7.251014454664915e-05,152.73714137100305,12,20,4,48
662200,20695.13448275862,4210.396963123644,2589.0410466906105,1.0,116.26398205757141,8.842214635594479,1.3251582278481013,1.2550583882529773,1.0,4.0336120298551145e-05,189.04725230499048,12,20,4,50
662201,21327.953804347828,5515.445414847161,2649.785874439462,1.0,103.0759871006012,8.737344733162825,1.006006006006006,0.8921052631578947,1.0,4.719700605393505e-05,225.76054393689228,12,20,4,52
662202,21419.548955613576,5281.661016949152,3343.41810642709,4108.674746335964,528.7408838272095,8.214396685655101,2.517162471395881,0.7533333333333333,0.28471001757469244,9.106156088207095e-05,232.41594918504316,12,20,5,1
662203,17550.952205882353,12548.590604026844,3254.257417802726,1.0,523.0328831672668,7.784292035398232,0.7500000000000001,0.74609375,1.0,8.465346515645997e-05,228.80347955461704,12,20,5,9
662204,18963.111319868483,13069.727272727274,4631.766016713092,1.0,752.7206130027771,8.241217798594848,7.584759763907937,0.6274509803921569,1.0,0.00010656522145857196,227.16353570064913,12,20,5,22
662206,1.0,18173.618715083798,4753.107193229902,4075.9055865921787,1134.8719878196716,8.241217798594848,0.7566964285714286,0.6087278106508877,0.25033512064343166,0.00011224956626922413,212.28403749784,12,20,5,41
662207,15054.82930107527,4375.463636363635,1.0,1.0,873.3841021060944,54.03696498054475,51.5851450584715,1.0,1.0,6.887911756333618e-05,321.7398306290919,12,20,5,55
662208,61780.91765526866,4914.909581646422,1.0,1.0,414.7320990562439,15.455156950672647,1.0053475935828877,1.0,1.0,0.0002161392031379026,256.9631967382329,12,20,6,2
662209,27520.45463228271,7794.991516436903,1.0,1.0,372.1929738521576,10.391459074733097,0.8298816568047336,1.0,1.0,0.00010425808128342246,268.66860962566847,12,20,6,9
662210,21093.882791327913,10361.017094017094,1.0,1.0,1023.5098421573639,15.386980959552496,15.26088423502036,1.0,1.0,0.00012995552331268343,212.85410417345935,12,20,6,26
662211,21079.068760611204,4848.931707317072,5953.97731568998,4092.4254361283056,342.70038390159607,9.957775919732441,0.803970223325062,0.2507374631268437,0.2688821752265861,8.289492918374954e-05,234.72056466641823,12,20,6,31
662212,18087.339092872568,4002.6590476190477,2259.646694214876,1.0,312.18831992149353,7.737190082644628,0.7499999999999999,0.5047661135098356,1.0,7.516739037178266e-05,285.9414799809342,12,20,6,37
662213,20494.949928469247,8808.058823529413,1652.1788413098234,5132.722160356348,211.90393710136414,8.252829754433135,7.481089258698941,0.5030927835051546,0.49775470085301937,7.962558597091531e-05,322.7667735956658,12,20,6,40
662214,32524.841807909608,9764.886956521741,1669.269102990033,1.0,532.5596759319305,8.360738809256887,8.852682926829267,0.2513089005235602,1.0,0.0001642244700260643,248.66621416159862,12,20,6,49
662215,24506.74599358974,4401.83064516129,2211.5194805194806,5249.338504155125,427.3160619735718,8.121387283236995,0.7250529714458682,0.4982673589346327,0.47984644913627644,0.00010820903949044586,280.93932484076436,12,20,6,56
662216,22286.189573459716,12569.619909502262,2430.967971530249,5277.249020705091,209.36007714271545,8.25,5.663716814159292,0.4045368620037807,0.4011090573012939,8.348081072935502e-05,319.303390596745,12,20,7,0
662217,18166.859574468086,19958.000000000004,2308.137404580152,5059.33125,123.60405492782593,7.530720302561457,10.0,0.37039999999999995,0.3561078163369319,7.274747948802101e-05,329.4591237282573,12,20,7,2
662218,24454.977871300576,12383.739130434786,1.0,1.0,2295.6962649822235,31.66371681415929,34.1184668989547,1.0,1.0,0.00019511116871165647,129.94375766871164,12,20,7,40
662219,25680.8643190057,12221.835952231302,2671.3896103896104,1.0,1300.956079006195,31.249999999999996,17.334146341463413,0.2514792899408284,1.0,0.00015244791586823615,124.09722374304224,12,20,8,2
662220,28999.360330578515,9475.873645634161,1.0,1.0,203.80403995513916,29.86725663716814,8.541463414634148,1.0,1.0,9.405013018008245e-05,140.3600753959644,12,20,8,5
662221,24092.306778476588,5329.672860249061,1.0,1.0,451.92411398887634,20.545005366276946,5.660158665923477,1.0,1.0,8.051742329899242e-05,141.73321068719574,12,20,8,12
662222,30526.02256944444,4124.206136363637,1.0,4797.652825836217,178.0040500164032,21.25,3.013274336283186,1.0,0.24999999999999997,6.197286299126638e-05,162.04741402838428,12,20,8,15
662223,24253.31221719457,3500.5991301196086,1.0,1.0,789.9488699436188,17.293238059217636,2.010443935427574,1.0,1.0,0.00010364361000794282,159.81446915541434,12,20,8,29
662224,21267.529781420766,4808.279151943462,2320.0809031044214,4831.84892504358,1103.6009562015533,25.358893280632408,24.631720430107528,1.0044977511244377,0.25110619469026546,0.00010577346252952545,136.49698303628946,12,20,8,47
662225,31091.372093023256,2599.0934959349593,1.0,1.0,351.68423295021057,29.279999999999998,25.61573373676248,1.0,1.0,6.47089175257732e-05,185.10557247735082,12,20,8,53
662226,22509.771293375394,2604.4327676240205,1.0,1.0,1403.1968748569489,28.01285930408472,30.06712062256809,1.0,1.0,0.00011584172291296624,131.5045515097691,12,20,9,16
662227,20192.304969366916,4061.167765761013,2193.2569511025886,4844.8449883449875,857.4801030158997,23.999999999999996,7.45491462811086,1.0273222391922276,0.2646129541864139,8.073726415957544e-05,125.77564049775826,12,20,9,31
662228,21917.38936644381,3210.5833724753406,2213.5885441527444,4797.623054755043,950.1704621315002,22.38503306689504,3.7637028014616316,1.0,0.2513089005235602,8.265461167971103e-05,122.54673604541154,12,20,9,46
662229,27940.484536082477,3113.8448387794847,2238.6078806426935,4807.426096997691,71.15996098518372,14.012345309381239,1.7577777777777779,0.8049689440993788,0.2512041390117994,3.370695964504542e-05,141.43592330445807,12,20,9,48
662230,31769.54132410212,3112.365796831313,2248.1298780487805,1.0,1985.92879986763,34.1343367826905,33.953654188948306,1.2585812356979404,1.0,0.00016746875301080447,109.88654428463285,12,20,10,21
662231,23363.482383419687,12761.36440677966,2348.733333333333,1.0,576.5522410869598,31.388274336283185,22.44866071428571,0.8817264573991033,1.0,0.00010538498219445005,107.31001646173488,12,20,10,30
662232,23139.171717171717,7995.3245565917,2296.514487945145,1.0,353.98011803627014,27.53689795076837,8.293805309734513,1.2480283911671926,1.0,6.536086213444741e-05,117.12653057349031,12,20,10,36
662233,13145.85131195335,4540.828388131516,1.0,1.0,321.0077950954437,52.906666666666666,53.185151049667176,1.0,1.0,3.668240768537977e-05,140.93740118082655,12,20,10,42
662234,27919.524317912215,5373.017204301074,1.0,1.0,383.8877899646759,30.824904422760728,30.16885553470919,1.0,1.0,5.4921959684123034e-05,143.73094866999168,12,20,10,48
662235,23206.95355450237,5330.687409551374,2438.3640282131664,1.0,282.8199348449707,12.693567251461989,1.7577777777777779,1.5000000000000002,1.0,5.481535175105269e-05,143.72336962103316,12,20,10,53
662236,35933.17641395909,16247.916967509027,2662.56393442623,1.0,1111.6999990940094,31.388888888888886,30.115097159940213,1.1250000000000002,1.0,0.00014647503630962205,126.73639214391812,12,20,11,11
662237,27100.388059701494,8992.126739375706,2811.8815551537073,1.0,1040.988951921463,30.941126919602524,12.708816705336426,1.25,1.0,0.00010545980173393976,113.79195743320068,12,20,11,28
662238,29777.568119139545,5676.4167077378015,2818.4527039247605,1.0,530.9082250595093,28.779317714857395,7.250000000000001,1.4999999999999998,1.0,7.475158935528928e-05,117.13654524737191,12,20,11,37
662239,34546.499523052466,3937.6191472665446,1.0,1.0,1916.9635589122772,33.62359550561798,34.1207100591716,1.0,1.0,0.00014400677332586162,105.04415242364807,12,20,12,9
662240,22176.97837837838,12438.849812869732,2810.035533910534,4800.996011396011,113.10800004005432,31.249999999999996,15.610201289544921,1.2592353279030912,0.24999999999999997,8.27941111246497e-05,109.43155690264409,12,20,12,11
662241,19676.4375,5441.846412159773,2843.8707642393656,1.0,95.15200209617615,11.399229014239635,5.0112597045353,3.131630338014417,1.0,4.215136276107243e-05,124.01146496815285,12,20,12,13
662242,26226.297755382504,5103.648473034438,2871.191365227538,1.0,663.0362889766693,17.155224929709465,2.25,2.2203943791073066,1.0,7.089382717770033e-05,119.80870905923345,12,20,12,24
662243,29481.615019011413,6686.60083813515,3012.826983926085,4754.73209249859,557.624419927597,17.164310954063605,2.1437371663244353,2.0677361853832443,0.25567502986857826,7.606694356148902e-05,122.55813731722823,12,20,12,33
662244,25087.77380952381,7236.757507082152,2997.232351806609,1.0,85.22404599189758,12.669535219062187,2.008888888888889,1.9968306343601605,1.0,4.145097308142452e-05,137.17568759404782,12,20,12,35
662245,33250.07382892056,9600.188796680497,3651.7512322412285,1.0,544.5282371044159,13.134751773049645,13.394021739130435,1.7421699831838566,1.0,9.010040920055135e-05,143.98510940730532,12,20,12,44
662246,25978.888888888894,6812.676562500001,3690.2407327275355,1.0,72.52802586555481,12.87109375,1.7500000000000002,1.7427564496052654,1.0,4.281816277438108e-05,159.1639044803047,12,20,12,45
662247,41947.43738140417,14390.373786407767,3771.045262624557,1.0,347.5401220321655,13.447368421052632,23.261227544910177,1.4999999999999998,1.0,8.47786741131451e-05,164.99352570069297,12,20,12,51
662248,34287.16258169935,16794.22274881517,3861.3177413965923,1.0,660.6479921340942,26.675635276532137,13.804459691252143,1.5,1.0,0.00011087051022238164,152.96891140602582,12,20,13,2
662249,29937.816738719263,8296.21368948247,1.0,1.0,4495.340619802475,36.489583333333336,33.80400440852314,1.0,1.0,0.00020235283257503023,104.98261885878867,12,20,14,17
662250,45346.03448275862,23618.69142988435,1.0,1.0,144.57190918922424,32.49999999999999,30.961605584642232,1.0,1.0,0.00016253547430361125,115.0949402078489,12,20,14,19
662251,31846.30118343195,17451.65168539326,3877.2906671048304,1.0,560.9357798099518,31.384170424070682,25.72767857142857,1.2555555555555558,1.0,0.00013459887152531135,113.83350026045366,12,20,14,28
662252,30215.366762177648,12910.119413347222,3874.76008527386,4894.569046030687,564.539971113205,31.10470756349877,17.25,1.4959785522788203,0.2688330871491876,0.00010933036486423111,111.63286357454393,12,20,14,38
662254,1.0,15861.827708703375,5145.47778561354,3572.0308893414804,826.0734460353851,31.10470756349877,12.749419953596288,1.761701388888889,0.875,0.00010902934462303865,114.41669895713738,12,20,14,51
662255,32424.139880952378,9665.733712286838,6208.835780802292,3503.1759587495967,236.91217589378357,29.924303576869825,8.909518687819306,8.549132947976878,1.0035528719542575,7.05235901203866e-05,127.31766517831912,12,20,14,55
662256,26377.177011494252,6745.608860759495,1.0,1.0,309.2921690940857,37.39616055846422,37.99450877192983,1.0,1.0,5.502957657528348e-05,151.89000107650355,12,20,15,1
662257,30040.01507293355,7515.488578680202,1.0,1.0,1870.0622730255127,31.425891181988742,31.442064876740652,1.0,1.0,0.00012725424620335914,119.3055730161923,12,20,15,32
662258,30886.467136150237,14005.80985915493,5395.630453108536,1.0,644.7684869766235,31.08371385083714,22.800353356890458,2.364864864864865,1.0,9.65633099169316e-05,121.23883191467543,12,20,15,42
662259,30435.54063301967,8832.697329376855,5567.41942461605,3340.190384084001,374.4997179508209,30.646253114100652,8.29296875,5.0,1.2764550264550265,7.30557645663774e-05,125.19854201476852,12,20,15,49
662260,30965.477135461606,5918.485428319105,5687.72924924925,3147.152728976341,465.0475239753723,29.450800915331808,4.477415381808229,4.503782148260212,1.261111111111111,6.663130247333789e-05,129.44845132743362,12,20,15,56
662261,71170.26121372031,4741.372865569699,5481.35198397797,1.0,459.4998800754547,29.896860986547086,22.55570652173913,1.5077164235395535,1.0,0.00010360419154157868,132.07396980765938,12,20,16,4
662262,75069.9512195122,5528.670612009238,5918.25021533161,1.0,108.55599689483643,29.456233421750664,3.4056592039800995,3.715355805243446,1.0,4.9530515265993686e-05,137.54370471294976,12,20,16,6
662263,28637.548300536673,7315.5245535714275,6159.061345265589,2986.2816040280527,301.0880181789398,24.1254752851711,2.7622222222222224,2.75,1.262614634617241,6.570526006935183e-05,145.76936016271006,12,20,16,11
662264,24061.723958333336,8775.787628865977,6790.4050034989505,3033.929934096427,177.01202392578125,24.14789510006901,2.5130208333333335,2.3260188087774294,1.4966814159292037,5.4846768596327414e-05,164.1557461873638,12,20,16,14
662265,29190.000811688315,5324.199999999999,7428.401793928243,3037.742002781641,415.77607798576355,20.603184763921014,2.188715953307393,2.0269058295964126,1.4999999999999998,7.273151651276933e-05,171.62615423009734,12,20,16,21
662266,37840.906461977866,14090.211267605639,1.0,3264.167399446344,897.5362119674683,29.332162921348313,29.30613961312027,1.0,1.257462686567164,0.00012218909959602238,164.5582465817278,12,20,16,36
662267,36787.342874922215,5880.359430604982,8223.623169955441,1.0,591.508150100708,24.684977578475337,4.01423487544484,2.006458557588805,1.0,9.018998565851326e-05,168.00509321966376,12,20,16,46
662268,28457.456211812634,3035.8250798722042,8260.04133290612,3395.0991267787836,1568.3274610042572,30.22777777777778,24.31069942558362,0.5021812893843917,1.0117562860345932,0.00011427521270415079,141.78653411658382,12,20,17,12
662269,19543.894736842103,6218.104204753198,8253.63776,3390.6843462840557,91.32798480987549,19.034954007884362,2.3541666666666665,2.00026986911348,1.4920176845481787,5.2368144720873784e-05,159.70834723907765,12,20,17,13
662270,27317.865086599813,3362.159059474412,7835.329461116489,3383.085236410421,419.539959192276,17.34095352823982,2.0,1.9946380697050938,1.442255200551661,6.530141195476575e-05,165.6623142164782,12,20,17,20
662271,15747.803921568624,3263.3021442495124,7611.11397318278,3392.5682911189483,76.87199592590332,17.397905759162303,1.7619047619047619,1.765625,1.2667410714285714,4.459250609184629e-05,184.30334114339271,12,20,17,22
662272,31509.74113475177,7139.697986577181,1.0,1.0,635.1207270622253,33.714285714285715,32.37761236759233,1.0,1.0,6.048578114771984e-05,202.1811449923631,12,20,17,32
662273,27049.132963988915,7906.389937106918,9216.70071942446,3548.313910355487,426.2208569049835,17.44896449704142,1.5269058295964126,1.5220700152207,1.5133333333333334,6.978127146361405e-05,192.7932542927228,12,20,17,39
662274,18229.11827956989,6302.015384615385,8396.590007347539,3067.1323690955696,269.0003321170807,12.407369503382533,1.5019280205655527,1.5029469548133594,1.5000000000000002,5.6159080066261735e-05,201.5201159580342,12,20,17,44
662275,31875.305695989216,11027.220588235294,1.0,3901.1772460937495,1181.1646468639374,22.852017937219735,25.80392109703823,1.0,0.5050847457627118,0.00012820421296763136,188.02444791771708,12,20,18,3
662276,23738.402985074623,7682.286283891547,7453.549270072991,3947.225908758234,980.8827970027924,20.870544090056285,2.2222222222222223,1.2566371681415929,1.006686507936508,9.23296390658174e-05,180.3208864118896,12,20,18,20
662277,24394.109190172883,3782.42071197411,7450.553832116788,3951.585145370145,468.33184814453125,15.579074733234371,1.5066666666666666,1.4147018030513177,1.357522123893805,6.801610799516112e-05,199.42091718904655,12,20,18,28
662278,40137.24519230769,3860.9185750636134,7422.552502453386,4105.389333333333,117.76797485351562,17.88883718973087,1.3287841191066998,1.2724215246636772,1.2667410714285714,5.598484363741173e-05,248.83240020175816,12,20,18,30
662279,18482.466666666667,3807.558823529411,8188.512195121952,3737.8663239074554,53.53598999977112,16.034696969696967,1.2555555555555558,1.2555555555555558,1.252951645651001,4.529508631003247e-05,278.7495641770637,12,20,18,30
662280,148752.77272727276,8357.900552486188,8399.330120481929,3156.395915161037,50.52799105644226,11.061946902654867,1.5576201014004902,1.0068027210884354,1.0052083333333333,5.012136478353718e-05,301.30115511551156,12,20,18,31
662281,24907.670694864046,12084.775510204081,11621.335793357934,3686.0677263303382,564.1966350078583,15.461422087745841,12.215246636771301,0.7551020408163266,0.7559118386866376,0.00010407273092369478,304.32523594377506,12,20,18,41
662282,23495.507699486705,11033.6875,11625.299401197606,4165.5,991.8895518779755,16.32850241545894,13.555555555555554,0.7534246575342466,0.7500000000000001,0.000125126223814774,276.1997611172363,12,20,18,57
662283,21337.07127335941,9070.177033492824,1.0,3890.5445075757575,954.6326069831848,16.351159536458994,15.51861471861472,1.0,0.6127604166666667,0.0001192711722786389,270.134731872439,12,20,19,13
662284,31174.573116089614,4039.490338164252,1.0,1.0,1136.5643391609192,17.977812995245642,26.80641592920354,1.0,1.0,0.0001576959018589851,258.71044632389885,12,20,19,32
662285,33552.18486590038,2492.1906565656564,1.0,1.0,430.55619502067566,15.4755859375,0.754032258064516,1.0,1.0,0.00010722205709657826,306.4193257744483,12,20,19,39
662286,28657.400313971742,3262.6595289079237,1.0,7876.694146743611,1090.0370359420776,16.101492537313433,15.55320314270605,1.0,0.5777027027027027,0.00014789635234515442,251.5227569864357,12,20,19,57
662287,51359.26349892009,2630.9362745098038,1.0,1.0,591.9164960384369,16.920722713864308,15.511111111111111,1.0,1.0,0.0001625492685569803,277.6293299620733,12,20,20,7
662288,45525.671586715864,1912.3648528099911,1095.320987654321,7782.608272506082,143.8721079826355,14.948430493273543,0.754032258064516,0.74609375,0.6518324607329843,6.721609519612164e-05,323.7976035698545,12,20,20,10
662289,76573.1718061674,2802.9114583333335,1606.014285714286,8006.266180492253,85.25606203079224,14.982598607888631,0.5248138957816377,0.5045317220543807,0.5030927835051546,9.985332328106151e-05,423.2119119420989,12,20,20,11
662290,40998.58710801394,25146.095238095237,1.0,1.0,989.8432290554047,61.819402985074625,69.67477876106196,1.0,1.0,0.00022167532460867334,363.53137670002565,12,20,20,28
662291,97644.37658227849,39627.94988479263,1.0,1.0,839.135411977768,31.20833333333333,29.32062980359232,1.0,1.0,0.00046759198672025157,281.64906517560723,12,20,20,42
662292,92935.77478991596,44180.86478304742,1.0,1.0,257.0999720096588,31.11277376150438,28.067563925271163,1.0,1.0,0.00035398751016080585,278.61711874889556,12,20,20,46
662293,79784.59111577475,21292.196,1.0,1.0,1322.5773239135742,31.334210526315786,15.439374185136897,1.0,1.0,0.0003792424609756098,208.85784451219513,12,20,21,8
662294,104460.27027027027,36383.243648729745,1.0,1.0,1179.1967470645905,31.466133590680364,25.617151607963248,1.0,1.0,0.00047277260805707094,195.1347382501049,12,20,21,28
662295,145199.21274601688,50818.51588154059,1.0,1.0,489.36741185188293,31.138890394622727,30.81409839476666,1.0,1.0,0.0005145202328205128,197.67537692307693,12,20,21,36
662297,1.0,80110.50812430982,1.0,1.0,972.6596350669861,31.138890394622727,29.317700453857793,1.0,1.0,0.0005160861881806821,179.96869085877523,12,20,21,52
662298,88671.74851485148,53856.68377311448,20189.838170347,1.0,1756.289843082428,32.43437615591729,18.970328981842208,17.43682256082768,1.0,0.00047787763391873026,153.80892791535015,12,20,22,21
662299,61703.597222222226,77812.0855144855,27222.31361310133,1.0,432.48028588294983,32.14237829209896,29.662641215426564,24.21751968503937,1.0,0.0004588691576488906,160.37797781237836,12,20,22,28
662300,59795.43330087634,64522.545479910725,36336.1560639298,1.0,523.6602721214294,31.48433242506812,29.1948051948052,11.581240487062406,1.0,0.00041136586365025983,155.14840071843474,12,20,22,37
662301,62867.96496815287,51357.26421839454,37879.968160207456,1.0,1100.4195349216461,31.34075117543795,30.848154657293495,28.925884955752217,1.0,0.0004003704361501363,144.62379779129097,12,20,22,56
662302,68403.09961089495,49667.17478025693,36688.44395998974,1.0,652.2200419902802,31.276785714285715,28.877212389380528,28.877777777777773,1.0,0.0003782797954995754,146.2961222756864,12,20,23,6
662303,63622.81602112676,51823.42934782608,32381.305606021284,1.0,665.5166211128235,31.25,28.75,28.730458221024257,1.0,0.0003559986612846612,143.81841874341873,12,20,23,17
662304,72987.98649409116,43458.44331266607,32100.628254039493,1.0,892.2847509384155,31.337790478735684,28.626666666666665,28.55506291787999,1.0,0.0003508343203883496,137.9160044553797,12,20,23,32
662305,61284.57133878064,41080.42086614173,32517.11735861393,1.0,1492.3848359584808,31.660782229564134,31.5,17.951742627345844,1.0,0.00035988016244849913,127.65870217775162,12,20,23,57
662306,76106.40000000001,47462.602792862686,32527.485145385584,1.0,106.07605695724487,31.355996944232235,28.93843843843844,28.500000000000004,1.0,0.00033165369807692304,135.04582211538462,12,20,23,59
662307,70622.30601851853,43483.1076581576,27257.076180043812,1.0,988.0644979476929,31.226612689249272,28.338006230529594,28.25,1.0,0.000328000479524594,126.98311955754296,12,21,0,15
662308,56158.98760330577,49497.458347053005,27520.941000674833,1.0,105.90005207061768,31.106666666666666,28.000000000000004,27.621681415929203,1.0,0.00029411672786177105,132.42533350273155,12,21,0,17
662309,52007.706349206346,54433.0286307054,22419.316444266078,1.0,1314.2917649745941,31.331334524873398,26.297647058823532,26.364495454701974,1.0,0.0003066016615726591,121.43457766046124,12,21,0,39
662310,34771.346153846156,58401.711954711966,22686.753888661482,1.0,101.73601698875427,32.47039835401904,24.605379995379998,24.07543339954715,1.0,0.00027640113558525284,139.76635383788866,12,21,0,41
662311,45579.115452930724,59277.44197138315,22350.654433323223,1.0,602.508141040802,30.855576246637696,22.5,22.363707595870206,1.0,0.00027223729382271647,134.04599376486468,12,21,0,51
662312,35752.936608557844,49935.242206235,22202.46815516,1.0,294.33192801475525,31.018713450292395,21.92587601078167,21.315303430079158,1.0,0.00024514316488812395,139.55743717728055,12,21,0,56
662313,52502.81754658384,26660.69259259259,21208.332673702724,1.0,485.78772497177124,30.927498571078633,19.81205547652916,20.093689877327687,1.0,0.00022436166823410256,142.68424546046444,12,21,1,4
662314,44968.72556962025,25327.245787332944,20955.875,1.0,674.5519330501556,30.915370034602795,17.106941838649156,16.84198035144731,1.0,0.000226502518974359,137.12071794871795,12,21,1,15
662315,49478.0,24036.976044568248,1.0,1.0,1220.2540810108185,34.479820627802695,35.91225416036309,1.0,1.0,0.0002610413502544221,128.86848194814638,12,21,1,35
662316,59889.99571428571,38579.62562323867,21428.86585637823,1.0,220.98863101005554,31.157289789789793,29.523993875893343,2.9542097488921715,1.0,0.0002600326542455712,130.83104917532074,12,21,1,39
662317,53074.227739726026,32645.05484351714,1.0,1.0,644.8652248382568,31.014159292035398,21.846666666666668,1.0,1.0,0.0002513420258228769,131.84913014487483,12,21,1,50
662318,52730.94909371385,24514.444444444445,21468.252127659573,1.0,810.1970541477203,30.920770459681016,18.83729677597134,12.94746418746871,1.0,0.00024898881324900135,123.67829699289838,12,21,2,3
662319,44302.71707528748,26459.854820501238,1.0,1.0,1547.129744052887,31.110320284697508,31.443361241331793,1.0,1.0,0.0002616423059262448,113.23153369684796,12,21,2,29
662320,46853.016276041664,31910.88114825836,1.0,1.0,986.4646768569946,30.96017699115044,22.116814159292037,1.0,1.0,0.00026651644607613887,113.63438639977552,12,21,2,46
662321,49232.15287915653,35357.783584905665,22005.806838179837,1.0,728.5714070796967,30.825221238938056,18.224926253687315,11.490044424289756,1.0,0.00026851167439298664,113.51046036627346,12,21,2,58
662322,32976.370860927156,35787.19179258242,22043.051229841996,1.0,140.72692799568176,29.35688185140073,17.3124246079614,17.17672407046541,1.0,0.0002452842094475893,117.96127269178213,12,21,3,0
662323,45863.305389221554,30611.642857142855,22173.216463174478,1.0,132.2950758934021,29.367181519445847,16.57300884955752,16.31593367019037,1.0,0.00022593858629257687,120.33187182938192,12,21,3,2
662324,40232.42943915773,26577.874999999996,22251.489836944384,1.0,1283.7528491020203,37.32675289312458,31.976276406829115,9.5988136474698,1.0,0.00025160137531573905,110.88748584618065,12,21,3,24
662325,79387.08706467661,36653.34920634921,22762.52156809549,14423.3825136612,321.0943911075592,31.388581612586037,29.990922844175493,4.581731875719218,14.45671641791045,0.0002647904155245181,112.76311295305226,12,21,3,29
662327,1.0,35284.20392156862,23763.69302253543,16903.066937119675,287.41857290267944,31.388581612586037,16.49222222222222,16.0,15.93639053254438,0.0002296260194910119,122.94040471621894,12,21,3,34
662328,34771.71750433275,27836.71257905833,23380.633783783785,17021.431494336863,125.97137808799744,29.346875,15.31777777777778,15.200892857142858,15.428448275862069,0.00021521805290111398,125.45711155693996,12,21,3,36
662329,47799.71077908218,30685.162921348314,24259.683366733465,17339.964964693103,344.65830087661743,29.31646273637375,18.72154396206891,15.0,14.980252764612956,0.0002267180448589575,134.08377725010016,12,21,3,42
662330,46896.0815424784,25359.359735973598,25357.81662798058,1.0,1529.4351410865784,31.21088435374149,31.468779606277526,14.657764589515333,1.0,0.0002689544505884021,119.14922964223263,12,21,4,7
662331,47004.65149359886,37841.743152769326,25132.687040783723,17092.74739084132,414.26624298095703,30.96144394015801,25.617151607963248,14.483835125448028,12.556053811659194,0.0002518073739650189,123.37663759737396,12,21,4,14
662332,40581.07973421927,32366.929317548747,25320.865935271526,17429.891136228434,265.1091158390045,29.67667844522968,17.037148112603965,14.564444444444444,11.587933109033102,0.0002327725185223034,126.74708241786315,12,21,4,18
662333,34511.59154929578,26950.35075885329,25309.165253770778,17314.465051628275,123.63211011886597,29.36459909228442,15.201793721973091,14.94170403587444,14.95469385314518,0.00021518449893273496,131.27269853866784,12,21,4,21
662334,47194.36020806241,26589.761668321742,25428.912985436895,17575.8534529148,467.94065403938293,29.38683918015171,29.25514763014763,14.905567274763355,14.905263157894739,0.0002301024380486721,133.2094316035115,12,21,4,28
662335,48820.88923076923,25703.303689687797,24436.326264880947,1.0,594.1253118515015,29.54576681644256,28.758308157099698,14.374446902654869,1.0,0.00023154687781089137,130.76127743159034,12,21,4,38
662336,45256.8055672122,27653.24080664294,1.0,1.0,1988.7524890899658,32.19302120141343,32.336283185840706,1.0,1.0,0.00027629610784725135,112.12998111624005,12,21,5,11
662337,49502.008493629786,38230.961524434715,24157.904294935455,1.0,1025.1660540103912,31.750000000000004,30.085495791972377,1.2654867256637168,1.0,0.00028400930306603776,107.65251867138366,12,21,5,28
